Stagione;Data;Da;A;Nome;Spesa_A;Entrata_Da;Tipo_operazione;Costo_contratto;TP;Primavera
2019-20;2019-09-03;;Der Holzfaller;SPORTIELLO;0,1;0,0;DEF;0,1;2023-06-30;
2019-20;2019-09-03;;Der Holzfaller;GOLLINI;1,25;0,0;DEF;0,2;2021-08-31;
2019-20;2019-09-03;;Agghiaggiande;PINSOGLIO;0,15;0,0;DEF;0,02;2020-01-31;
2019-20;2019-09-03;;FK Partizena;DRAGOWSKI;0,5;0,0;DEF;0,1;2022-07-19;
2019-20;2019-09-03;;FK Partizena;RADU I.;0,2;0,0;DEF;0,1;2020-01-02;
2019-20;2019-09-03;;Vanndoria;MIRANTE;0,05;0,0;DEF;0,05;2021-08-31;
2019-20;2019-09-03;;CSKA Moscow Mule;SKORUPSKI;0,5;0,0;DEF;0,1;2020-09-15;
2019-20;2019-09-03;;Parter;SEPE;0,45;0,0;DEF;0,1;2020-01-02;
2019-20;2019-09-03;;Agghiaggiande;PERIN;0,15;0,0;DEF;0,05;2020-09-03;
2019-20;2019-09-03;;Parter;HANDANOVIC;1,9;0,0;DEF;0,05;2021-06-30;
2019-20;2019-09-03;;Agghiaggiande;BUFFON;0,6;0,0;DEF;0,02;2021-06-30;
2019-20;2019-09-03;;Olympique Bidet;BERISHA E;0,3;0,0;DEF;0,05;2020-09-01;
2019-20;2019-09-03;;ACDF;DONNARUMMA G.;1,6;0,0;DEF;0,15;2021-07-15;
2019-20;2019-09-03;;CSKA Moscow Mule;GABRIEL;0,25;0,0;DEF;0,02;2020-08-31;
2019-20;2019-09-03;;ACDF;REINA;0,1;0,0;DEF;0,05;2020-09-11;
2019-20;2019-09-03;;Agghiaggiande;SZCZESNY;2,4;0,0;DEF;0,1;2026-06-30;
2019-20;2019-09-03;;CSKA Moscow Mule;CONSIGLI;0,25;0,0;DEF;0,15;2021-08-21;
2019-20;2019-09-03;;Parter;PADELLI;0,1;0,0;DEF;0,05;2020-09-02;
2019-20;2019-09-03;;Olympique Bidet;STRAKOSHA;1,1;0,0;DEF;0,15;2022-07-16;
2019-20;2019-09-03;;Big Black Cimamori;KARNEZIS;0,15;0,0;DEF;0,05;2020-10-11;
2019-20;2019-09-03;;ACDF;IZZO;1,1;0,0;DEF;0,1;2020-09-11;
2019-20;2019-09-03;;Big Black Cimamori;TONELLI;0,7;0,0;DEF;0,05;2021-01-04;
2019-20;2019-09-03;;Vanndoria;PAU LOPEZ;0,85;0,0;DEF;0,1;2021-07-09;
2019-20;2019-09-03;;Vanndoria;JORONEN;0,25;0,0;DEF;0,05;2020-09-28;
2019-20;2019-09-03;;Los Angeles;CRAGNO;0,5;0,0;DEF;0,1;2022-01-03;
2019-20;2019-09-03;;Los Angeles;SIRIGU;1,35;0,0;DEF;0,1;2021-08-03;
2019-20;2019-09-03;;Big Black Cimamori;OSPINA;0,4;0,0;DEF;0,05;2021-08-21;
2019-20;2019-09-03;;Olympique Bidet;PROTO;0,1;0,0;DEF;0,05;2021-01-31;
2019-20;2019-09-03;;Der Holzfaller;MUSSO;0,45;0,0;DEF;0,15;2023-06-30;
2019-20;2019-09-03;;FK Partizena;TERRACCIANO;0,05;0,0;DEF;0,02;2022-08-23;
2019-20;2019-09-03;;Los Angeles;OLSEN;0,05;0,0;DEF;0,05;2021-02-03;
2019-20;2019-09-03;;ACDF;CONTI;0,55;0,0;DEF;0,1;2020-09-11;
2019-20;2019-09-03;;FK Partizena;BIRAGHI;0,2;0,0;DEF;0,1;2020-01-03;
2019-20;2019-09-03;;Der Holzfaller;D'AMBROSIO;0,9;0,0;DEF;0,1;2022-06-30;
2019-20;2019-09-03;;Olympique Bidet;MASIELLO;0,25;0,0;DEF;0,02;2021-06-30;
2019-20;2019-09-03;;CSKA Moscow Mule;GAGLIOLO;0,35;0,0;DEF;0,02;2020-09-15;
2019-20;2019-09-03;;Los Angeles;CACCIATORE;0,4;0,0;DEF;0,02;2020-01-03;
2019-20;2019-09-03;;Big Black Cimamori;HYSAJ;0,95;0,0;DEF;0,1;2021-08-17;
2019-20;2019-09-03;;Big Black Cimamori;MARIO RUI;0,7;0,0;DEF;0,1;2021-08-22;
2019-20;2019-09-03;;CSKA Moscow Mule;GHIGLIONE;0,15;0,0;DEF;0,1;2020-09-03;
2019-20;2019-09-03;;Big Black Cimamori;MERET;1,75;0,0;DEF;0,2;2021-08-21;
2019-20;2019-09-03;;ACDF;AUDERO;0,55;0,0;DEF;0,05;2020-09-15;
2019-20;2019-09-03;;Los Angeles;MURILLO;0,3;0,0;DEF;0,02;2020-01-02;
2019-20;2019-09-03;;FK Partizena;BARRECA;0,15;0,0;DEF;0,02;2020-08-31;
2019-20;2019-09-03;;Agghiaggiande;RUGANI;1,05;0,0;DEF;0,1;2020-10-03;
2019-20;2019-09-03;;Parter;ASAMOAH;1,1;0,0;DEF;0,05;2020-01-02;
2019-20;2019-09-03;;Big Black Cimamori;DE VRIJ;1,9;0,0;DEF;0,15;2022-07-12;
2019-20;2019-09-03;;Olympique Bidet;RADU;0,55;0,0;DEF;0,05;2020-01-02;
2019-20;2019-09-03;;ACDF;CALABRIA;0,95;0,0;DEF;0,1;2020-09-11;
2019-20;2019-09-03;;Agghiaggiande;DE SCIGLIO;0,9;0,0;DEF;0,05;2020-01-02;
2019-20;2019-09-03;;ACDF;ZAPATA C.;1,2;0,0;DEF;0,05;2021-06-30;
2019-20;2019-09-03;;Big Black Cimamori;GHOULAM;1,6;0,0;DEF;0,1;2021-02-03;
2019-20;2019-09-03;;Big Black Cimamori;KOULIBALY;1,9;0,0;DEF;0,15;2022-07-16;
2019-20;2019-09-03;;Parter;MANOLAS;1,35;0,0;DEF;0,15;2021-07-09;
2019-20;2019-09-03;;ACDF;ROMAGNOLI;1,5;0,0;DEF;0,1;2020-01-10;
2019-20;2019-09-03;;Vanndoria;FLORENZI;0,6;0,0;DEF;0,15;2020-01-03;
2019-20;2019-09-03;;Los Angeles;DE SILVESTRI;1,05;0,0;DEF;0,1;2020-07-30;
2019-20;2019-09-03;;Olympique Bidet;ACERBI;1,1;0,0;DEF;0,15;2022-08-22;
2019-20;2019-09-03;;Vanndoria;DELL'ORCO;0,2;0,0;DEF;0,05;2020-09-13;
2019-20;2019-09-03;;Parter;PELUSO;0,25;0,0;DEF;0,05;2021-01-07;
2019-20;2019-09-03;;Agghiaggiande;ALEX SANDRO;2,1;0,0;DEF;0,1;2020-01-02;
2019-20;2019-09-03;;Olympique Bidet;LUKAKU J.;0,25;0,0;DEF;0,1;2020-10-05;
2019-20;2019-09-03;;Parter;LIROLA;0,55;0,0;DEF;0,2;2021-01-12;
2019-20;2019-09-03;;Vanndoria;SKRINIAR;1,35;0,0;DEF;0,1;2020-09-11;
2019-20;2019-09-03;;Agghiaggiande;ZAPPACOSTA;0,9;0,0;DEF;0,02;2020-01-31;
2019-20;2019-09-03;;Vanndoria;SABELLI;0,2;0,0;DEF;0,1;2020-09-02;
2019-20;2019-09-03;;Agghiaggiande;ADJAPONG;0,2;0,0;DEF;0,02;2020-08-31;
2019-20;2019-09-03;;Der Holzfaller;TOLOI;0,85;0,0;DEF;0,15;2023-06-30;
2019-20;2019-09-03;;Der Holzfaller;FELIPE;0,65;0,0;DEF;0,1;2020-01-03;
2019-20;2019-09-03;;CSKA Moscow Mule;PEZZELLA GIU.;0,1;0,0;DEF;0,02;2020-08-31;
2019-20;2019-09-03;;Olympique Bidet;CIONEK;0,25;0,0;DEF;0,05;2020-09-01;
2019-20;2019-09-03;;Der Holzfaller;DJIMSITI;0,75;0,0;DEF;0,15;2021-07-18;
2019-20;2019-09-03;;Der Holzfaller;BIRASCHI;0,6;0,0;DEF;0,1;2020-09-02;
2019-20;2019-09-03;;CSKA Moscow Mule;SAMIR;0,15;0,0;DEF;0,1;2020-01-02;
2019-20;2019-09-03;;ACDF;CALDARA;0,45;0,0;DEF;0,05;2020-09-28;
2019-20;2019-09-03;;FK Partizena;RINCON;0,3;0,0;DEF;0,05;2020-01-03;
2019-20;2019-09-03;;Agghiaggiande;BONUCCI;1,65;0,0;DEF;0,1;2020-01-02;
2019-20;2019-09-03;;Vanndoria;SPINAZZOLA;0,45;0,0;DEF;0,1;2020-09-10;
2019-20;2019-09-03;;Der Holzfaller;BRUNO ALVES;0,25;0,0;DEF;0,15;2020-09-14;
2019-20;2019-09-03;;Los Angeles;CEPPITELLI;0,3;0,0;DEF;0,02;2020-01-02;
2019-20;2019-09-03;;FK Partizena;PAJAC;0,15;0,0;DEF;0,02;2020-08-31;
2019-20;2019-09-03;;CSKA Moscow Mule;FERRARI G.;0,25;0,0;DEF;0,1;2020-01-10;
2019-20;2019-09-03;;Vanndoria;FAZIO;0,6;0,0;DEF;0,1;2020-01-02;
2019-20;2019-09-03;;FK Partizena;CHIRICHES;0,15;0,0;DEF;0,02;2020-01-03;
2019-20;2019-09-03;;Agghiaggiande;DANILO;1,95;0,0;DEF;0,1;2020-09-12;
2019-20;2019-09-03;;CSKA Moscow Mule;ARANA;0,2;0,0;DEF;0,02;2020-01-29;
2019-20;2019-09-03;;Der Holzfaller;KLAVAN;0,05;0,0;DEF;0,05;2020-09-02;
2019-20;2019-09-03;;CSKA Moscow Mule;BERESZYNSKI;0,25;0,0;DEF;0,05;2020-09-12;
2019-20;2019-09-03;;Parter;BASTONI;0,4;0,0;DEF;0,2;2024-06-30;
2019-20;2019-09-03;;Der Holzfaller;HATEBOER;1,45;0,0;DEF;0,15;2022-07-29;
2019-20;2019-09-03;;CSKA Moscow Mule;DEPAOLI;0,3;0,0;DEF;0,05;2020-10-02;
2019-20;2019-09-03;;Parter;GOSENS;0,95;0,0;DEF;0,1;2020-01-02;
2019-20;2019-09-03;;FK Partizena;MILENKOVIC;0,55;0,0;DEF;0,1;2021-07-10;
2019-20;2019-09-03;;CSKA Moscow Mule;MUSACCHIO;0,1;0,0;DEF;0,05;2020-01-02;
2019-20;2019-09-03;;Parter;MANCINI;1,35;0,0;DEF;0,2;2021-07-18;
2019-20;2019-09-03;;Los Angeles;BONIFAZI;0,95;0,0;DEF;0,2;2024-06-30;
2019-20;2019-09-03;;Big Black Cimamori;PALOMINO;0,55;0,0;DEF;0,15;2020-01-02;
2019-20;2019-09-03;;Parter;KOLAROV;1,25;0,0;DEF;0,05;2021-01-07;
2019-20;2019-09-03;;Big Black Cimamori;LUCIONI;0,35;0,0;DEF;0,02;2020-08-31;
2019-20;2019-09-03;;CSKA Moscow Mule;VICARI;0,3;0,0;DEF;0,1;2020-01-28;
2019-20;2019-09-03;;FK Partizena;ROMAGNA;0,2;0,0;DEF;0,05;2020-01-02;
2019-20;2019-09-03;;Los Angeles;N'KOULOU;1,45;0,0;DEF;0,05;2021-06-30;
2019-20;2019-09-03;;ACDF;RODRIGUEZ R.;0,85;0,0;DEF;0,1;2020-01-31;
2019-20;2019-09-03;;Los Angeles;LYANCO;0,75;0,0;DEF;0,05;2021-06-30;
2019-20;2019-09-03;;CSKA Moscow Mule;ROGERIO;0,2;0,0;DEF;0,05;2020-09-24;
2019-20;2019-09-03;;Der Holzfaller;CASTAGNE;1,25;0,0;DEF;0,15;2020-09-03;
2019-20;2019-09-03;;Los Angeles;PELLEGRINI LU.;0,3;0,0;DEF;0,2;2022-08-13;
2019-20;2019-09-03;;FK Partizena;CRISCITO;0,4;0,0;DEF;0,05;2020-09-01;
2019-20;2019-09-03;;ACDF;DIJKS;0,45;0,0;DEF;0,05;2021-06-30;
2019-20;2019-09-03;;Los Angeles;LUIZ FELIPE;1,45;0,0;DEF;0,1;2022-07-04;
2019-20;2019-09-03;;Der Holzfaller;MARLON;0,35;0,0;DEF;0,15;2021-07-01;
2019-20;2019-09-03;;FK Partizena;DARMIAN;0,5;0,0;DEF;0,05;2022-01-03;
2019-20;2019-09-03;;Olympique Bidet;GODIN;0,85;0,0;DEF;0,15;2022-01-12;
2019-20;2019-09-03;;Los Angeles;BREMER;0,4;0,0;DEF;0,05;2020-09-12;
2019-20;2019-09-03;;Vanndoria;DALBERT;0,4;0,0;DEF;0,1;2020-10-03;
2019-20;2019-09-03;;FK Partizena;PEZZELLA GER.;0,45;0,0;DEF;0,05;2021-08-20;
2019-20;2019-09-03;;Big Black Cimamori;DI LORENZO;1,6;0,0;DEF;0,15;2021-01-04;
2019-20;2019-09-03;;Parter;TER AVEST;0,3;0,0;DEF;0,1;2020-02-04;
2019-20;2019-09-03;;Big Black Cimamori;MALCUIT;1,1;0,0;DEF;0,1;2021-08-25;
2019-20;2019-09-03;;Los Angeles;AINA;0,75;0,0;DEF;0,05;2020-01-03;
2019-20;2019-09-03;;Los Angeles;DJIDJI;0,75;0,0;DEF;0,1;2020-01-29;
2019-20;2019-09-03;;Vanndoria;STRYGER LARSEN;0,2;0,0;DEF;0,1;2020-09-11;
2019-20;2019-09-03;;Vanndoria;TROOST-EKONG;0,3;0,0;DEF;0,1;2020-09-29;
2019-20;2019-09-03;;Der Holzfaller;KJAER;0,75;0,0;DEF;0,15;2021-01-04;
2019-20;2019-09-03;;Vanndoria;MAGNANI;0,2;0,0;DEF;0,1;2020-02-04;
2019-20;2019-09-03;;Olympique Bidet;COLLEY;0,25;0,0;DEF;0,05;2022-01-03;
2019-20;2019-09-03;;Agghiaggiande;FARAONI;0,4;0,0;DEF;0,02;2022-07-29;
2019-20;2019-09-03;;Big Black Cimamori;MAKSIMOVIC;0,7;0,0;DEF;0,05;2021-06-30;
2019-20;2019-09-03;;Parter;SMALLING;1,1;0,0;DEF;0,02;2020-08-31;
2019-20;2019-09-03;;CSKA Moscow Mule;D'ALESSANDRO;0,45;0,0;DEF;0,02;2020-01-31;
2019-20;2019-09-03;;FK Partizena;ROMERO;0,25;0,0;DEF;0,15;2021-08-14;
2019-20;2019-09-03;;Agghiaggiande;DEMIRAL;1,2;0,0;DEF;0,1;2020-01-02;
2019-20;2019-09-03;;Agghiaggiande;MATEJU;0,3;0,0;DEF;0,02;2020-08-31;
2019-20;2019-09-03;;Parter;VAVRO;1,2;0,0;DEF;0,1;2020-02-04;
2019-20;2019-09-03;;Big Black Cimamori;BENZAR;0,4;0,0;DEF;0,05;2020-01-21;
2019-20;2019-09-03;;Olympique Bidet;IGOR;0,25;0,0;DEF;0,05;2022-01-03;
2019-20;2019-09-03;;Agghiaggiande;RRAHMANI;0,45;0,0;DEF;0,02;2020-09-13;
2019-20;2019-09-03;;Der Holzfaller;RODRIGO BECAO;0,4;0,0;DEF;0,2;2020-09-14;
2019-20;2019-09-03;;CSKA Moscow Mule;DENSWIL;0,05;0,0;DEF;0,05;2020-01-02;
2019-20;2019-09-03;;ACDF;TOMIYASU;0,25;0,0;DEF;0,05;2021-08-18;
2019-20;2019-09-03;;FK Partizena;TOLJAN;0,2;0,0;DEF;0,05;2020-01-02;
2019-20;2019-09-03;;Agghiaggiande;DE LIGT;1,95;0,0;DEF;0,1;2022-07-19;
2019-20;2019-09-03;;Parter;CHANCELLOR;0,25;0,0;DEF;0,05;2020-09-02;
2019-20;2019-09-03;;Parter;OKOLI;0,25;0,0;DEF;0,05;2020-01-02;
2019-20;2019-09-03;;Vanndoria;CISTANA;0,2;0,0;DEF;0,1;2020-10-05;
2019-20;2019-09-03;;Los Angeles;PINNA;0,1;0,0;DEF;0,05;2020-01-09;
2019-20;2019-09-03;;Der Holzfaller;DE ROON;1,05;0,0;DEF;0,15;2021-07-17;
2019-20;2019-09-03;;CSKA Moscow Mule;LAZOVIC;0,65;0,0;DEF;0,02;2020-01-02;
2019-20;2019-09-03;;Der Holzfaller;SAPONARA;0,8;0,0;DEF;0,1;2021-07-10;
2019-20;2019-09-03;;Der Holzfaller;FREULER;1,25;0,0;DEF;0,15;2021-01-04;
2019-20;2019-09-03;;ACDF;KRUNIC;1,4;0,0;DEF;0,05;2022-08-14;
2019-20;2019-09-03;;ACDF;DUARTE;1,0;0,0;DEF;0,05;2021-01-12;
2019-20;2019-09-03;;FK Partizena;GRASSI;0,4;0,0;DEF;0,02;2021-06-30;
2019-20;2019-09-03;;Olympique Bidet;KURTIC;0,6;0,0;DEF;0,1;2021-01-04;
2019-20;2019-09-03;;Parter;DIAWARA;0,95;0,0;DEF;0,15;2020-09-11;
2019-20;2019-09-03;;Vanndoria;MANCOSU;0,75;0,0;DEF;0,05;2020-10-05;
2019-20;2019-09-03;;Los Angeles;BIRSA;0,35;0,0;DEF;0,02;2020-01-03;
2019-20;2019-09-03;;FK Partizena;CASTRO;0,35;0,0;DEF;0,05;2020-09-02;
2019-20;2019-09-03;;Olympique Bidet;BASTOS;0,4;0,0;DEF;0,1;2020-10-23;
2019-20;2019-09-03;;ACDF;GOMEZ;1,9;0,0;DEF;0,05;2021-01-04;
2019-20;2019-09-03;;FK Partizena;MULDUR;0,15;0,0;DEF;0,1;2021-01-04;
2019-20;2019-09-03;;Big Black Cimamori;ZIELINSKI;2,3;0,0;DEF;0,15;2022-07-06;
2019-20;2019-09-03;;Big Black Cimamori;BADELJ;0,4;0,0;DEF;0,05;2022-06-30;
2019-20;2019-09-03;;Big Black Cimamori;PETRICCIONE;0,35;0,0;DEF;0,05;2021-02-03;
2019-20;2019-09-03;;Parter;VECINO;0,95;0,0;DEF;0,1;2021-07-20;
2019-20;2019-09-03;;Agghiaggiande;BERNARDESCHI;3,0;0,0;DEF;0,1;2020-09-12;
2019-20;2019-09-03;;CSKA Moscow Mule;KUCKA;0,15;0,0;DEF;0,05;2021-01-04;
2019-20;2019-09-03;;Los Angeles;LAXALT;0,5;0,0;DEF;0,02;2020-02-04;
2019-20;2019-09-03;;ACDF;HERNANDEZ T.;0,85;0,0;DEF;0,1;2021-07-13;
2019-20;2019-09-03;;Vanndoria;PEROTTI;0,9;0,0;DEF;0,1;2020-10-05;
2019-20;2019-09-03;;Big Black Cimamori;MARTELLA;0,35;0,0;DEF;0,05;2020-10-11;
2019-20;2019-09-03;;Los Angeles;BROZOVIC;0,75;0,0;DEF;0,15;2023-06-30;
2019-20;2019-09-03;;Vanndoria;ROMULO;0,3;0,0;DEF;0,05;2020-09-02;
2019-20;2019-09-03;;Der Holzfaller;KHEDIRA;0,9;0,0;DEF;0,15;2021-02-01;
2019-20;2019-09-03;;ACDF;BIGLIA;0,95;0,0;DEF;0,02;2020-08-31;
2019-20;2019-09-03;;Parter;CANDREVA;1,05;0,0;DEF;0,05;2021-06-30;
2019-20;2019-09-03;;Olympique Bidet;LULIC;1,0;0,0;DEF;0,1;2021-07-01;
2019-20;2019-09-03;;Olympique Bidet;PAROLO;1,15;0,0;DEF;0,05;2021-06-30;
2019-20;2019-09-03;;ACDF;BONAVENTURA;1,95;0,0;DEF;0,05;2024-06-30;
2019-20;2019-09-03;;ACDF;POLI;0,55;0,0;DEF;0,02;2021-06-30;
2019-20;2019-09-03;;ACDF;SUSO;2,15;0,0;DEF;0,1;2020-01-30;
2019-20;2019-09-03;;Los Angeles;VERDI;1,65;0,0;DEF;0,1;2025-06-30;
2019-20;2019-09-03;;Vanndoria;ALLAN;1,0;0,0;DEF;0,1;2020-09-09;
2019-20;2019-09-03;;Vanndoria;CALLEJON;1,3;0,0;DEF;0,1;2021-01-12;
2019-20;2019-09-03;;Big Black Cimamori;JAJALO;0,3;0,0;DEF;0,1;2021-02-03;
2019-20;2019-09-03;;Parter;NAINGGOLAN;1,3;0,0;DEF;0,05;2021-01-08;
2019-20;2019-09-03;;Agghiaggiande;PJANIC;2,2;0,0;DEF;0,1;2020-09-01;
2019-20;2019-09-03;;Los Angeles;DUNCAN;1,55;0,0;DEF;0,1;2022-07-11;
2019-20;2019-09-03;;Olympique Bidet;MISSIROLI;0,25;0,0;DEF;0,02;2020-08-31;
2019-20;2019-09-03;;Olympique Bidet;FARES;0,25;0,0;DEF;0,1;2021-08-18;
2019-20;2019-09-03;;Der Holzfaller;DE PAUL;1,05;0,0;DEF;0,2;2021-01-04;
2019-20;2019-09-03;;Der Holzfaller;GAGLIARDINI;0,4;0,0;DEF;0,1;2024-06-30;
2019-20;2019-09-03;;Olympique Bidet;LERAGER;0,3;0,0;DEF;0,05;2021-01-05;
2019-20;2019-09-03;;ACDF;PAQUETA';1,5;0,0;DEF;0,1;2020-09-30;
2019-20;2019-09-03;;FK Partizena;PULGAR;0,75;0,0;DEF;0,1;2021-08-20;
2019-20;2019-09-03;;Olympique Bidet;MILINKOVIC-SAVIC;1,8;0,0;DEF;0,15;2021-07-17;
2019-20;2019-09-03;;Vanndoria;CUADRADO;1,05;0,0;DEF;0,05;2020-01-02;
2019-20;2019-09-03;;Olympique Bidet;ANSALDI;0,5;0,0;DEF;0,05;2022-06-30;
2019-20;2019-09-03;;Vanndoria;DZEMAILI;0,3;0,0;DEF;0,05;2020-01-02;
2019-20;2019-09-03;;Parter;CRISTANTE;1,45;0,0;DEF;0,15;2022-07-19;
2019-20;2019-09-03;;Vanndoria;PELLEGRINI LO.;0,85;0,0;DEF;0,15;2023-06-30;
2019-20;2019-09-03;;Agghiaggiande;ZACCAGNI;0,75;0,0;DEF;0,02;2022-08-09;
2019-20;2019-09-03;;Parter;HERNANI;0,35;0,0;DEF;0,05;2020-02-04;
2019-20;2019-09-03;;Big Black Cimamori;GAETANO;0,15;0,0;DEF;0,2;2020-10-11;
2019-20;2019-09-03;;Olympique Bidet;DI FRANCESCO F;0,45;0,0;DEF;0,15;2020-01-28;
2019-20;2019-09-03;;Big Black Cimamori;BARELLA;3,35;0,0;DEF;0,2;2022-07-11;
2019-20;2019-09-03;;Der Holzfaller;MANDRAGORA;0,4;0,0;DEF;0,15;2020-01-09;
2019-20;2019-09-03;;Parter;SENSI;1,45;0,0;DEF;0,15;2021-08-13;
2019-20;2019-09-03;;Der Holzfaller;FOFANA;0,6;0,0;DEF;0,15;2020-09-02;
2019-20;2019-09-03;;Olympique Bidet;JANKTO;0,25;0,0;DEF;0,1;2021-08-20;
2019-20;2019-09-03;;Parter;LOCATELLI;0,4;0,0;DEF;0,2;2021-01-05;
2019-20;2019-09-03;;Los Angeles;KESSIE';1,0;0,0;DEF;0,15;2022-07-04;
2019-20;2019-09-03;;CSKA Moscow Mule;BENASSI;0,5;0,0;DEF;0,05;2020-01-02;
2019-20;2019-09-03;;FK Partizena;CHIESA;1,35;0,0;DEF;0,15;2021-01-07;
2019-20;2019-09-03;;Vanndoria;MIGUEL VELOSO;0,25;0,0;DEF;0,05;2023-06-30;
2019-20;2019-09-03;;Vanndoria;PASALIC;0,85;0,0;DEF;0,1;2020-01-02;
2019-20;2019-09-03;;Parter;LUIS ALBERTO;2,75;0,0;DEF;0,1;2020-09-11;
2019-20;2019-09-03;;Agghiaggiande;BENTANCUR;1,05;0,0;DEF;0,05;2020-01-02;
2019-20;2019-09-03;;Der Holzfaller;BARAK;0,5;0,0;DEF;0,1;2021-08-25;
2019-20;2019-09-03;;Olympique Bidet;MARUSIC;0,4;0,0;DEF;0,02;2020-08-31;
2019-20;2019-09-03;;ACDF;CALHANOGLU;1,4;0,0;DEF;0,05;2022-07-12;
2019-20;2019-09-03;;Agghiaggiande;DOUGLAS COSTA;2,25;0,0;DEF;0,05;2020-01-02;
2019-20;2019-09-03;;Vanndoria;UNDER;1,25;0,0;DEF;0,1;2020-09-11;
2019-20;2019-09-03;;Los Angeles;BERENGUER;0,85;0,0;DEF;0,05;2020-10-02;
2019-20;2019-09-03;;CSKA Moscow Mule;LUCAS LEIVA;0,3;0,0;DEF;0,05;2021-06-30;
2019-20;2019-09-03;;Vanndoria;VERETOUT;0,9;0,0;DEF;0,1;2020-09-10;
2019-20;2019-09-03;;Olympique Bidet;LAZZARI;1,3;0,0;DEF;0,2;2024-06-30;
2019-20;2019-09-03;;Los Angeles;RAMIREZ;0,45;0,0;DEF;0,05;2021-06-30;
2019-20;2019-09-03;;Agghiaggiande;MATUIDI;1,95;0,0;DEF;0,02;2020-08-31;
2019-20;2019-09-03;;Vanndoria;LERIS;0,25;0,0;DEF;0,1;2020-02-04;
2019-20;2019-09-03;;Agghiaggiande;RABIOT;2,1;0,0;DEF;0,15;2021-01-12;
2019-20;2019-09-03;;Los Angeles;LUKIC;0,55;0,0;DEF;0,05;2020-01-21;
2019-20;2019-09-03;;FK Partizena;EKDAL;0,55;0,0;DEF;0,05;2020-09-12;
2019-20;2019-09-03;;CSKA Moscow Mule;ROG;0,1;0,0;DEF;0,1;2020-01-02;
2019-20;2019-09-03;;Der Holzfaller;RIBERY;2,6;0,0;DEF;0,15;2021-01-07;
2019-20;2019-09-03;;Agghiaggiande;RAMSEY;2,55;0,0;DEF;0,1;2022-01-31;
2019-20;2019-09-03;;Big Black Cimamori;WALACE;0,45;0,0;DEF;0,1;2020-01-31;
2019-20;2019-09-03;;Agghiaggiande;CAN;2,25;0,0;DEF;0,05;2020-01-31;
2019-20;2019-09-03;;Vanndoria;MKHITARYAN;1,0;0,0;DEF;0,1;2020-09-10;
2019-20;2019-09-03;;Vanndoria;SORIANO;0,5;0,0;DEF;0,1;2020-09-11;
2019-20;2019-09-03;;ACDF;CASTILLEJO;1,1;0,0;DEF;0,02;2021-01-04;
2019-20;2019-09-03;;Agghiaggiande;PESSINA;0,4;0,0;DEF;0,02;2020-01-09;
2019-20;2019-09-03;;Vanndoria;ZANIOLO;1,05;0,0;DEF;0,15;2021-08-09;
2019-20;2019-09-03;;FK Partizena;MURGIA;0,2;0,0;DEF;0,02;2020-01-31;
2019-20;2019-09-03;;CSKA Moscow Mule;LINETTY;0,55;0,0;DEF;0,05;2020-09-10;
2019-20;2019-09-03;;Olympique Bidet;BERISHA V;0,4;0,0;DEF;0,1;2020-01-30;
2019-20;2019-09-03;;Agghiaggiande;KLUIVERT;1,35;0,0;DEF;0,1;2020-10-05;
2019-20;2019-09-03;;Los Angeles;MEITE';1,05;0,0;DEF;0,1;2020-09-12;
2019-20;2019-09-03;;ACDF;BENNACER;1,3;0,0;DEF;0,1;2024-06-30;
2019-20;2019-09-03;;Parter;KULUSEVSKI;0,3;0,0;DEF;0,2;2022-01-31;
2019-20;2019-09-03;;Parter;VIEIRA;0,75;0,0;DEF;0,15;2020-02-04;
2019-20;2019-09-03;;CSKA Moscow Mule;TRAORE' HJ.;0,3;0,0;DEF;0,15;2021-07-09;
2019-20;2019-09-03;;Big Black Cimamori;GHEZZAL;0,85;0,0;DEF;0,05;2020-01-21;
2019-20;2019-09-03;;Big Black Cimamori;RUIZ;2,3;0,0;DEF;0,15;2021-01-04;
2019-20;2019-09-03;;Big Black Cimamori;YOUNES;1,1;0,0;DEF;0,1;2020-10-03;
2019-20;2019-09-03;;Olympique Bidet;SANCHEZ;1,45;0,0;DEF;0,05;2022-08-10;
2019-20;2019-09-03;;FK Partizena;IONITA;0,25;0,0;DEF;0,02;2020-09-01;
2019-20;2019-09-03;;Parter;DZEKO;2,2;0,0;DEF;0,05;2021-06-30;
2019-20;2019-09-03;;ACDF;REBIC;2,15;0,0;DEF;0,05;2020-01-28;
2019-20;2019-09-03;;Der Holzfaller;LAZARO;1,35;0,0;DEF;0,15;2020-01-28;
2019-20;2019-09-03;;CSKA Moscow Mule;MARONI;0,35;0,0;DEF;0,02;2020-08-31;
2019-20;2019-09-03;;Los Angeles;AGOUME;0,35;0,0;DEF;0,15;2020-01-03;
2019-20;2019-09-03;;Olympique Bidet;JONY;0,55;0,0;DEF;0,05;2020-09-22;
2019-20;2019-09-03;;Der Holzfaller;MALINOVSKYI;1,05;0,0;DEF;0,15;2023-01-14;
2019-20;2019-09-03;;CSKA Moscow Mule;BISOLI;0,45;0,0;DEF;0,05;2020-09-01;
2019-20;2019-09-03;;CSKA Moscow Mule;NDOJ;0,25;0,0;DEF;0,02;2020-01-31;
2019-20;2019-09-03;;Parter;SPALEK;0,3;0,0;DEF;0,05;2020-02-04;
